Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,TicketGroupSize,HasCabin,FarePerPerson,LogFare,AgePclass,IsChild,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,CabinDeck_B,CabinDeck_C,CabinDeck_D,CabinDeck_E,CabinDeck_F,CabinDeck_G,CabinDeck_T,CabinDeck_U,FamilySizeGroup_Small,FamilySizeGroup_Solo
1,3,-1.8721837975368247,3.1548090514635256,2.0089333664952354,-0.016444159470040135,3.1598334123861687,-1.2316448970959013,1.6261081109471953,-0.5449249778098341,-0.4308195410393182,0.5322916934007406,-1.5115506951266544,3.1200864986464953,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.2628720205397746,-0.5368057694182641,-0.4954257798612059,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.3452256280984703,-0.8428609376877135,0.6130741277011017,-0.3205039348857167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,2,1.1249600919935314,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,-1.2316448970959013,-0.579161792940097,-0.5449249778098341,-0.19308082769342225,0.3444394801955362,0.7362407840969136,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,2,-1.6416342675729512,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,0.6792945838081278,-1.2316448970959013,0.8910181429847647,-0.5449249778098341,-0.3117258555322212,0.35395586016517094,-1.4807590310277015,3.1200864986464953,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.2628720205397746,-0.5368057694182641,-0.8033424208507358,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,2,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.4012683683236117,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.2133202736188644,-0.3886024739916458,0.058824173919947875,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0.059159876663617626,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.3542398585665052,-0.23166125968823223,0.6130741277011017,-0.3205039348857167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0.059159876663617626,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.33964233267076216,-0.16405229962564447,0.6130741277011017,-0.3205039348857167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,2,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.2628720205397746,-0.5368057694182641,-0.18750913887167603,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.35709013088235025,-0.8955045384601199,0.058824173919947875,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.35429848316849616,-0.8828741679067217,0.7978241122948195,-0.3205039348857167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,1.1249600919935314,1.340131927606843,-0.4736736092984604,1.163700193253568,0.6792945838081278,-1.2316448970959013,0.15592817502233383,1.8351149988007642,0.2814992836617736,1.5989745568795648,-0.6185924362570179,-0.3205039348857167,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33894442074229864,-0.8160407306065733,0.3359491508105248,-0.3205039348857167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,2,-0.41203677443229225,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,0.6792945838081278,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.4210653909915066,-0.2286058134653583,-0.4954257798612059,-0.3205039348857167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,0.5870111887444931,0.4327933656785018,0.7676298785983874,0.40974072380221066,0.6792945838081278,-1.2316448970959013,0.15592817502233383,1.8351149988007642,-0.06695232288301842,1.0515683442816504,-0.8341340849496888,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,1.893458525206443,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.19308082769342225,0.3444394801955362,1.3520740660759734,-0.3205039348857167,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.35360057124003264,-0.8797405693934278,0.6130741277011017,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-0.027787557825836348,0.4327933656785018,0.7676298785983874,-0.43776248884929375,0.6792945838081278,-1.2316448970959013,0.15592817502233383,1.8351149988007642,-0.4586363164737929,-0.5401781836878246,0.7054491199979606,-0.3205039348857167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,2.5082572717767726,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,0.8119223343984152,-0.579161792940097,1.8351149988007642,0.18518743753380743,0.36526093570402607,-0.06434248247586408,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0.04906228549545483,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0.059159876663617626,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.3312673895291999,-0.12717266791993012,0.7978241122948195,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,0.8944105620296577,-0.47454519624983954,2.0089333664952354,-0.2414492887801075,0.6792945838081278,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.36790776577353484,0.09534793704965058,1.813949027560268,-0.3205039348857167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,3,-0.027787557825836348,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,0.6792945838081278,-1.2316448970959013,-0.579161792940097,-0.5449249778098341,-0.4141253547748653,-0.1800831698720664,0.7054491199979606,-0.3205039348857167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,1.6549899588779877,1.4685301291949246,-1.1112590618402656,-0.3205039348857167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,1.093228788100527,-0.5609748304808925,0.8119223343984152,0.8910181429847647,1.8351149988007642,1.8587802419893367,1.5584783893656837,-1.0496757336423597,-0.3205039348857167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,9.667166525013505,-0.5609748304808925,0.8119223343984152,0.8910181429847647,-0.5449249778098341,13.746431368712512,3.3852937438182273,-0.8957174131475948,-0.3205039348857167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,2,1.5860591519212783,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,0.059159876663617626,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.19308082769342225,0.3444394801955362,1.1057407532843495,-0.3205039348857167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33964233267076216,-0.8189865811572414,0.6130741277011017,-0.3205039348857167,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,3,-2.025883484179407,3.1548090514635256,2.0089333664952354,-0.016444159470040135,3.1598334123861687,-1.2316448970959013,1.6261081109471953,-0.5449249778098341,-0.4308195410393182,0.5322916934007406,-1.6963006797203724,3.1200864986464953,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1.7397588385638607,0.4327933656785018,0.7676298785983874,0.955306180872432,0.6792945838081278,-1.2316448970959013,0.8910181429847647,1.8351149988007642,0.18518743753380743,1.4743073772537167,-0.37225912346539397,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,0.8119223343984152,-0.579161792940097,1.8351149988007642,-0.5559950304944544,-3.0585777291682934,-0.7417590926528298,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33964233267076216,-0.8189865811572414,0.6130741277011017,-0.3205039348857167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.2628720205397746,-0.5368057694182641,0.2435741585136658,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-1.0268355210026217,3.1548090514635256,0.7676298785983874,0.1506737441786005,2.5396987052416584,-1.2316448970959013,3.096288046872057,-0.5449249778098341,-0.37133916608848055,0.7678594338107121,-0.4954257798612059,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0.059159876663617626,-1.2316448970959013,-0.579161792940097,-0.5449249778098341,-0.44746972561837656,-0.8160407306065733,0.3359491508105248,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1,2.200857898491608,-0.47454519624983954,0.7676298785983874,2.441497778832105,0.059159876663617626,-1.2316448970959013,0.8910181429847647,1.8351149988007642,1.5860711559422147,2.14527242190355,-0.18750913887167603,-0.3205039348857167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,-0.5609748304808925,0.8119223343984152,0.8910181429847647,1.8351149988007642,3.23040888818041,2.0186331792044068,-0.8957174131475948,-0.3205039348857167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,-0.5609748304808925,0.8119223343984152,0.15592817502233383,-0.5449249778098341,0.3094157608003146,0.5198636196706229,-1.1112590618402656,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,3,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,0.8119223343984152,1.6261081109471953,-0.5449249778098341,-0.5559950304944544,-3.0585777291682934,0.3359491508105248,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,2,0.8944105620296577,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0.059159876663617626,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.28380937839368026,0.06007112543995847,0.5514907995031957,-0.3205039348857167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,1,0.5870111887444931,-0.47454519624983954,0.7676298785983874,-0.05042144409739929,0.059159876663617626,-1.2316448970959013,-0.579161792940097,1.8351149988007642,-0.14143534498712151,0.4770416648490861,-0.8341340849496888,-0.3205039348857167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33964233267076216,-0.8189865811572414,0.6130741277011017,-0.3205039348857167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,1,2.585107115098064,0.4327933656785018,-0.4736736092984604,0.921244330558889,0.059159876663617626,-1.2316448970959013,0.8910181429847647,1.8351149988007642,0.5321655193603034,1.452419049919151,-0.03355081837691109,-0.3205039348857167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33964233267076216,-0.8189865811572414,2.183448996747704,-0.3205039348857167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,0.8119223343984152,0.8910181429847647,-0.5449249778098341,-0.5559950304944544,-3.0585777291682934,-0.249092467069582,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-1.7184841108942424,3.1548090514635256,0.7676298785983874,-0.06199888922968463,2.5396987052416584,-1.2316448970959013,2.361198078909626,-0.5449249778098341,-0.42048379771778693,0.457519539438721,-1.3268007105329365,3.1200864986464953,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,0.4333115021019107,0.4327933656785018,0.7676298785983874,-0.24069423801061057,0.6792945838081278,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.3675588098093031,0.0971716406458445,1.2596990737791145,-0.3205039348857167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,2.738806801740646,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33964233267076216,-0.8189865811572414,4.030948842684883,-0.3205039348857167,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33673343575292625,-0.806763380796033,0.6130741277011017,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.2907884976783155,-0.6307359423566569,-0.4954257798612059,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.3312673895291999,-0.7841792430073967,-0.218300802970629,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5609748304808925,0.8119223343984152,-0.579161792940097,1.8351149988007642,0.1698333751076099,0.3444394801955362,-1.1112590618402656,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.31416854728184357,-0.7165619336211217,1.0749490891853966,-0.3205039348857167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.2907884976783155,-0.6307359423566569,0.7978241122948195,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33557211030396283,-0.8019236166026618,0.058824173919947875,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,2,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.19308082769342225,-0.3336984726090336,0.6130741277011017,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33964233267076216,-0.8189865811572414,0.058824173919947875,-0.3205039348857167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,1,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,0.9391984311231651,-0.5609748304808925,0.8119223343984152,0.15592817502233383,-0.5449249778098341,1.645219191879498,1.464014258564117,-1.1728423900381717,-0.3205039348857167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,1,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,1.1854295476653287,0.059159876663617626,-1.2316448970959013,0.15592817502233383,1.8351149988007642,0.7153101718038444,1.6111475224786775,-1.3883840387308426,-0.3205039348857167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3891875560116617,-0.5609748304808925,0.8119223343984152,-0.579161792940097,1.8351149988007642,-0.19657038733573987,-0.3429588030007618,0.2435741585136658,-0.3205039348857167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4702296719376591,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.3089342078183671,-0.6967178907118832,0.2435741585136658,-0.3205039348857167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33557211030396283,-0.8019236166026618,0.2435741585136658,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,0.21787204896761117,0.4082334475616762,-1.1112590618402656,-0.3205039348857167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,3,-0.45046169609293785,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.3541812339645143,-0.8823470582632056,0.19738666236523633,-0.3205039348857167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,-2.1027333275006983,0.4327933656785018,2.0089333664952354,2.4029901895877646,1.299429290952638,-1.2316448970959013,1.6261081109471953,1.8351149988007642,0.5016904970920153,2.132408321022389,-1.9118423284130432,3.1200864986464953,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,-0.5609748304808925,0.8119223343984152,-0.579161792940097,1.8351149988007642,0.2954575222310441,0.5036031274312862,-1.1112590618402656,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1.5860591519212783,-0.47454519624983954,0.7676298785983874,4.335332226633905,0.059159876663617626,-1.2316448970959013,0.15592817502233383,1.8351149988007642,2.8989593467622274,2.6363132839087284,-0.43384245166329993,-0.3205039348857167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.33964233267076216,-0.8189865811572414,0.6130741277011017,-0.3205039348857167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.18029017645086096,0.6792945838081278,-1.2316448970959013,0.15592817502233383,-0.5449249778098341,-0.33964233267076216,0.23352593393921808,0.6130741277011017,-0.3205039348857167,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,0.8119223343984152,1.6261081109471953,-0.5449249778098341,-0.5559950304944544,-3.0585777291682934,-0.218300802970629,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,-0.5609748304808925,0.8119223343984152,-0.579161792940097,1.8351149988007642,-0.21122653783347387,-0.38278544498532663,-0.249092467069582,-0.3205039348857167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0.8119223343984152,-0.579161792940097,-0.5449249778098341,-0.3312673895291999,-0.7841792430073967,0.6130741277011017,-0.3205039348857167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,1,-2.1857311582876924,0.4327933656785018,2.0089333664952354,2.4029901895877646,1.299429290952638,-1.2316448970959013,1.6261081109471953,1.8351149988007642,0.5016904970920153,2.132408321022389,-1.9450973256399124,3.1200864986464953,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
